PLAsTiCC_obj_id,g_pk_time,r_pk_time,i_pk_time,z_pk_time,y_pk_time,g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,y_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,y_alpha,y_beta,g_err_time,r_err_time,i_err_time,z_err_time,y_err_time,g_err_mag,r_err_mag,i_err_mag,z_err_mag,y_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,y_err_alpha,y_err_beta,type,photo_z
127061,60621.2034,60623.82213,60631.8644,60632.40236,,-18.554963,-18.121498,-18.052026,-17.809139,,-10,-0.78378924,-4.614571388,0.398010723,-1.737987804,0.65683311,0.16314003,0.319328141,,,0,1.022973964,0,1.86175109,,0.025126655,0.032529438,0.051434913,0.089832096,,0,0.280713958,0.501301804,0.21191514,0.240534984,0.120698209,0.245200598,0.127549902,,,SN II,0.523
127062,60545.5392,60550.03655,60552.28512,60553.974,60551.47944,-17.559337,-19.168726,-19.302736,-19.403891,-19.227704,-7.547312514,-0.050321244,-7.379373478,0.042414323,-3.210601526,0.552548815,-0.335713331,0.505410562,1.355261847,-0.101874213,2.729193381,0.723256802,0.82029342,0,1.678304747,7.03895437,0.024155634,0.029684828,0.038001771,1.08411133,1.821029725,0.366578644,0.637507576,0.211121323,0.271312479,0.12706947,0.247574541,0.129535246,0.470190354,0.286198386,SN Ia,0.604
127085,60183.53603,60193.57403,60202.54143,60203.61203,,-18.686125,-18.027771,-17.974717,-17.998468,,-6.475519087,-0.310617595,-1.740477489,0.393847013,-0.839748791,0.500247159,0.902154126,0.060693435,,,0,0.902957882,0.898940194,0,,0.023499481,0.030059371,0.040685554,0.056312223,,0.70233281,0.240421657,0.342361628,0.16784256,0.226590659,0.109871954,0.216761109,0.116592834,,,SN II,0.434
127104,,60641.85344,60643.67266,60648.83411,60642.48888,,-16.908636,-18.10709,-18.612744,-19.08935,,,-5.744563923,0.467519495,-2.302213502,0.546294173,0.024897637,0.221052155,1.643695733,-0.209094182,,0.555094763,1.287786421,1.077591024,1.552438012,,3.644140307,0.047965295,0.040432708,1.241673941,,,0.613769866,0.221092055,0.256447763,0.122756144,0.245554197,0.12589655,0.433963549,0.263783412,SN Ia-91bg,0.529
127118,,,60638.80775,60640.0165,,,,-19.639688,-20.18763,,,,,,-8.604431116,1.137849968,-2.819902698,1.557849047,,,,,2.229951144,3.89642161,,,,0.063915987,0.061709696,,,,,,0.413255096,0.200723178,0.38596438,0.194725391,,,SN Ia,1.096
127142,59839.10534,59840.73042,59845.77864,59843.8958,59850.44726,-18.594886,-19.162174,-19.267786,-19.418155,-19.468814,-7.532254939,-0.046023966,-5.954586557,0.582990854,-1.630564122,0.638639738,0.867877906,0.593001262,1.602798274,0.102881311,2.70641694,0.808572726,0.527216257,0,1.345926287,4.724164449,0.016608099,0.023178478,0.025559923,0.073312535,1.80288467,0.363753007,0.538059117,0.217906172,0.225456457,0.111630179,0.198232419,0.112510607,0.440006217,0.271982716,SN II,0.597
127293,,60110.2144,60112.49354,60113.59446,,,-20.262467,-19.940501,-20.019332,,,,-6.380682595,0.485479849,-2.999760895,0.675840102,-0.239349817,0.449382253,,,,0.919202435,0.683201203,23.6907316,,,67.92204421,23.97364809,0.81589267,,,,0.669477923,0.236094616,0.273853783,0.132283742,0.236318841,0.133457901,,,SN Ia,0.598
127377,60265.87799,60270.6143,60271.60327,60272.2977,60272.99311,-16.684482,-16.67115,-16.968669,-17.15288,-17.154024,-0.589196298,0.28657091,2.988317682,0.793310053,2.632349147,0.453628728,2.630405287,-0.188125233,3.487667899,-0.504144889,1.420102915,0,0.559218581,0.43879372,0.801830522,0.035462262,0.019772131,0.018078414,0.020402082,0.041615227,0.469502923,0.194893686,0.224179627,0.123708463,0.142601665,0.083701919,0.152314044,0.096725575,0.264929613,0.177715831,SN II,0.19
127392,60479.14959,60484.39656,60486.75415,60491.65485,60486.32228,-19.179007,-20.248838,-20.244274,-20.013849,-20.05439,-7.745469142,-0.09382146,-7.065336825,0.5065448,-3.751910235,0.778867552,-0.776913101,0.691211334,1.066145261,0.003615015,2.969952857,0.63728277,2.080158157,2.263687301,1.811299266,9.72572531,4.535185464,0.052584557,0.036210616,1.070079118,2.014225753,0.397435456,0.739007587,0.254678477,0.272562208,0.137660599,0.267877491,0.142205567,0.507973671,0.309667368,SN Ia,0.679
127432,59594.23018,59597.13355,59598.4226,59603.29179,,-17.334788,-17.483214,-17.704053,-17.857722,,-6.726110947,0.079019293,-4.218788807,0.43033703,-0.558402512,0.464289398,0.900481815,0.003924841,,,2.077652219,0.484483532,0,1.330052398,,5.117033233,0.629106693,0.050390835,0.086591852,,1.304920584,0.283838533,0.507029098,0.192271757,0.222470317,0.105274201,0.218709511,0.115314613,,,SN II,0.381
127441,,60182.79872,60186.38702,60190.95728,,,-19.055706,-20.316748,-20.440792,,,,-9.223448546,0.595577398,-7.711634989,1.136381979,-2.426221987,1.407169385,,,,0.849439801,1.36223633,2.332205415,,,3.423849778,0.037580786,0.041812018,,,,1.077832317,0.341057509,0.386919356,0.188606714,0.365463076,0.182746105,,,SN Ia,1.022
127485,60598.97542,60602.84739,60602.82177,60604.0666,60609.7561,-18.934517,-19.028351,-18.999028,-18.923255,-19.236284,-8.478328699,-0.240182339,-4.161113944,1.120212954,-2.09105626,0.857371684,0.278189752,0.570982472,1.619547663,-0.155537236,0.39170011,0.435821696,0.554992403,0.903147474,2.333801035,0.02267004,0.013860222,0.019524612,0.030893322,0.075858244,1.308109889,0.303603321,0.546829737,0.167396015,0.252229499,0.112812718,0.245643414,0.122345493,0.43823703,0.260406441,SN II,0.54
127498,60220.36736,60226.63833,60227.3219,60229.04036,60211.69436,-18.163138,-17.611542,-17.59159,-17.666987,-17.855681,-4.666236392,0.146558965,-0.679663896,1.27262138,1.573757483,0.589824272,2.075124906,0.006135396,2.83367476,-0.540783149,0.403650849,0.407315734,0.364795469,0,0,0.011038449,0.009975913,0.013985604,0.018573459,0.057342353,0.55834027,0.213100892,0.344360668,0.125672404,0.179043486,0.083568864,0.185804408,0.095444673,0.281981057,0.176877654,SN II,0.239
127507,,60579.22093,60579.5632,60582.17892,60579.84373,,-18.880452,-19.781855,-19.689167,-20.149943,,,-7.742653182,0.653737397,-5.07369207,1.074504988,-1.334047615,0.948633106,0.569554162,0.199820576,,1.388115431,0,1.506814566,2.052020804,,0.061210037,0.035259529,0.046914624,0.67697836,,,0.837136242,0.271909777,0.313565944,0.146656315,0.308670568,0.154925549,0.576513279,0.352688966,SN Ia,0.812
127520,,59800.48513,59803.88756,59805.93025,,,-18.918044,-19.953088,-20.108635,,,,-8.972821747,0.582178334,-7.133703452,1.0811392,-2.202581568,1.253028647,,,,0.815859302,2.074787685,3.565933392,,,4.94578378,0.047578236,0.048666542,,,,1.022137908,0.327394145,0.37694377,0.184674132,0.35124691,0.177709598,,,SN Ia,0.97
127561,,60183.88309,60186.87618,60190.23153,,,-18.978572,-19.774817,-19.678837,,,,-8.328650184,0.552548625,-5.879584842,0.959107632,-1.621939416,1.003606434,,,,0.743676529,1.950158936,3.639490879,,,5.282443412,0.062517975,0.081955589,,,,0.905336679,0.298038365,0.340576392,0.166485646,0.321461207,0.164016139,,,SN Ia,0.856
127585,,59832.54909,59830.8468,59834.28368,59829.55291,,-17.893919,-18.572429,-18.727405,-18.858093,,,-4.685857778,0.46024039,-1.057623424,0.46929333,0.471508979,0.327706147,1.729204014,-0.238414439,,0.984365322,0,1.13005769,1.516232414,,0.053742084,0.041289806,0.047941506,0.84034168,,,0.53691119,0.216367881,0.217826347,0.114771943,0.22865261,0.1240352,0.423226374,0.257240835,SN Ibc,0.507
127590,59901.89871,59913.47671,59915.74506,,,-18.790433,-18.442514,-17.785624,,,-6.178596551,0.053464852,-6.659637459,0.538518364,-3.622556897,0.736465941,,,,,7.182072012,1.284890406,0.622952545,,,0.381848736,0.047982064,1.576248222,,,1.432184263,0.38496501,0.680962751,0.242492215,0.288221854,0.13970202,,,,,SN II,0.654
127643,59656.71984,59659.67062,59662.13921,59661.72362,59660.93499,-18.382994,-19.544482,-19.502526,-19.642717,-19.366591,-8.430612123,-0.278066981,-6.864168013,0.107904082,-2.271532315,0.58270196,0.206272481,0.240598041,1.678086168,-0.219734994,0.7571321,0.318673667,0.642243878,0.798587563,1.535727163,0.044776348,0.013510325,0.020222428,0.025690978,0.948518655,1.580604978,0.324315818,0.463205982,0.167168641,0.238591768,0.108059159,0.216983037,0.114042179,0.429776068,0.261410655,SN Ia,0.521
127644,,59860.96775,59864.1693,59865.80935,59866.84587,,-19.210149,-19.697382,-19.561848,-19.775335,,,-7.256987996,0.492115918,-4.223379925,0.768492396,-0.777198192,0.730983267,0.87397124,-0.023025209,,0.534362171,0.514436151,0.870939118,1.446069473,,0.028594672,0.021515627,0.029337793,0.055719615,,,0.68107246,0.243537196,0.28429405,0.132692228,0.274010542,0.13781106,0.518769313,0.296934919,SN Ia,0.711
127669,60228.3204,60240.2624,60236.2338,,,-18.205696,-18.456738,-18.145525,,,2.882774843,-0.097299999,-0.760652909,0.673605038,-4.20079811,0.792494011,,,,,0,0,3.058394836,,,0.054074382,0.05959001,3.94271137,,,0.811154009,0.387559455,0.456995248,0.24033917,0.302023829,0.146815908,,,,,TDE,0.706
127690,59876.53657,59880.6798,59883.25949,59885.70057,59885.61682,-19.356823,-20.028456,-20.330547,-20.075607,-20.180359,-9.622678859,-0.63691637,-6.921544049,0.535259425,-4.115810719,0.801257895,-0.660915035,0.846416482,1.030480471,0.128845807,0.382809612,0.260435248,0.274985838,0.715018338,1.438082628,0.029366222,0.017894742,0.015231199,0.022805517,0.04880641,1.50286171,0.344903072,0.660032407,0.181982783,0.288431794,0.110791541,0.281238633,0.131974238,0.514874603,0.284815745,SN Ia,0.701
127691,59773.15409,59778.55559,59780.05005,59781.71967,59780.94267,-18.660639,-19.765385,-19.662959,-19.639079,-19.628325,-7.585701322,-0.057944254,-7.185722268,0.376177142,-3.28701843,0.701962218,-0.375069861,0.516207182,1.3669174,0.040373706,2.769621728,0.295721963,0.434674883,0.719279743,1.636492701,4.750235479,0.017673441,0.023590809,0.030008816,0.083827345,1.853470188,0.371835034,0.496059024,0.191173648,0.246411245,0.118907244,0.238123033,0.122244256,0.46645564,0.277783184,SN Ia,0.617
127692,60577.83426,60586.47876,60582.5768,60592.5798,,-17.693205,-17.368395,-17.802182,-17.662167,,-6.932629956,0.051175008,-3.988094222,0.595973519,-0.302101466,0.39168975,0.900965289,0.082037448,,,2.207048304,0.87689261,0,0,,5.4096007,0.052541606,0.046722996,0.063349912,,1.407249493,0.300150012,0.489552476,0.192437296,0.213216048,0.105905212,0.219542187,0.116916714,,,SN II,0.429
127704,60390.10968,60395.93685,60398.35199,,,-19.442831,-19.216071,-18.751552,,,-7.782254972,-0.103113444,-6.15491901,0.468467165,-4.078390616,0.78061819,,,,,2.913866948,3.038314711,0.646540915,,,8.502482359,0.11307465,4.471360694,,,2.056363747,0.404152542,0.662734915,0.254713503,0.299072075,0.145295961,,,,,SN II,0.695
127715,60613.45284,60616.86566,60618.76209,60619.51118,60619.13231,-19.177698,-20.025994,-20.049959,-20.025609,-19.923171,-7.275278933,-0.399832957,-4.821605829,1.094037619,-2.136944309,1.039038729,0.398507641,0.6479109,1.655207377,-0.148552221,0.30317223,0.210737624,0.22585772,0.335449758,0.7284771,0.018373413,0.010431814,0.011725194,0.015845389,0.039217706,1.110434587,0.283946168,0.418490757,0.147730821,0.216825097,0.091909558,0.21345089,0.105841279,0.399015724,0.236804945,SN Ia,0.556
127751,,59895.47401,59897.14505,59897.3512,,,-17.106539,-17.589813,-18.0328,,,,-5.069827461,0.449859108,-1.477912879,0.528021278,0.472729956,0.166584265,,,,0.811927126,0.604726116,2.577316716,,,6.629528518,1.924161935,0.068257226,,,,0.562474206,0.207230187,0.241335758,0.115412895,0.233157362,0.122105815,,,SN Ibc,0.461
127764,,59883.03059,59886.63022,59890.2724,,,-18.876385,-19.917248,-20.134712,,,,-9.235762003,0.596533421,-7.8382287,1.004072712,-2.449918152,1.403710593,,,,0.851383679,1.022709125,3.9301412,,,3.151047983,0.03998622,0.051098029,,,,1.081177042,0.341849513,0.391596972,0.185723352,0.368076,0.187578618,,,SN Ia,1.025
127812,59990.46533,60000.58797,59995.4923,59995.6991,,-17.498415,-17.624223,-17.452048,-17.639638,,-7.03314218,0.036715305,-3.241094174,0.649373521,-1.101730534,0.488545762,0.642731379,0.174477506,,,2.276721345,0.89594725,0,0.599951044,,4.542985327,0.063272406,0.083344463,0.229695573,,1.462750605,0.309024913,0.507413919,0.199842629,0.232537188,0.113585811,0.226099578,0.121375262,,,SN II,0.454
127859,59838.98744,59848.04259,59843.4433,59845.87488,59841.63986,-16.776497,-17.432557,-17.678736,-17.839807,-17.880407,-6.826864704,0.065679397,-4.048594393,0.582937469,-0.415971067,0.486413406,1.073206107,0.010085035,2.126732366,-0.385683042,2.1387268,0.744266129,0,1.312767364,1.359288279,5.25630626,0.058354625,0.040871786,0.047073106,1.168643108,1.353268107,0.291526852,0.503740553,0.192169829,0.207472288,0.105008678,0.2093336,0.114165173,0.378214641,0.229310766,SN Ibc,0.404
127901,,60272.9978,60279.06587,60279.16928,60279.86125,,-19.275327,-19.891349,-19.913016,-19.755271,,,-8.938731465,0.471138602,-6.757974179,0.888244624,-2.032433135,1.083981689,0.120967573,0.355956478,,1.421881293,1.112371948,2.223367958,2.275048071,,0.05870421,0.030344623,0.042139795,0.788400137,,,0.965556332,0.309474905,0.359806744,0.169485136,0.339202835,0.169070933,0.641253426,0.391710591,SN Ia,0.925
127944,60563.63712,60568.62522,60570.56639,60569.67035,60569.84107,-18.663528,-19.75287,-19.786636,-19.872275,-19.622264,-7.593095828,-0.059621191,-7.16558576,0.485473833,-3.416154826,0.642923648,-0.30889973,0.644305581,1.292789345,-0.080054282,2.779745664,0.566521688,0.725605406,1.535700845,1.706508704,4.957024128,0.014642635,0.019891199,0.034746213,0.718732698,1.861443335,0.373061845,0.426088822,0.221516358,0.236718818,0.125888977,0.217856959,0.12193219,0.478245739,0.29107406,SN Ia,0.62
127971,59841.22335,59851.58812,59851.31995,59852.68246,,-18.908115,-18.620721,-18.222965,-18.519607,,-6.386628286,-0.313075521,-6.907221289,0.402325884,-3.343788318,0.730445417,-0.441217392,0.560847495,,,1.326190618,0.803395806,1.841295499,0.707943306,,0.035417686,0.039199452,0.079103489,1.019009916,,1.211120366,0.370923644,0.662591022,0.218393842,0.280860011,0.136449226,0.270558369,0.1401793,,,SN II,0.638
127979,60013.28444,60012.64265,60006.07469,60005.07344,60005.07344,-17.917252,-17.654591,-17.86689,-17.821992,-17.779828,-1.710179318,0.281926474,2.83717423,0.440236435,3.917615053,-0.450250905,3.98626257,-1.35006788,4.303953241,-1.429187907,0.847725558,1.081973343,0.507140654,0,0,0.026343877,0.024724966,0.033605326,0.027078416,0.052877525,0.406892908,0.190709931,0.180770729,0.115993266,0.138573961,0.076651283,0.148562274,0.079282073,0.260407149,0.142367986,SN II,0.173
128008,59589.42378,59594.12382,59595.68862,59598.16867,59595.07063,-19.270903,-20.19283,-20.0865,-20.07676,-19.954517,-7.419146425,-0.025959624,-5.565808567,0.768187812,-2.47636786,0.732097183,0.262836483,0.387609591,1.300143366,-0.236617415,2.598024139,0.567136139,0.530775677,0.54985629,2.188725414,5.291803482,0.016784481,0.019348032,0.027854529,0.061912297,1.716702811,0.349830979,0.500145997,0.178826317,0.244239309,0.109703261,0.225373407,0.111051065,0.42808334,0.246349621,SN Ia,0.562
128010,,,60342.83504,60347.03589,,,,-19.875455,-20.276389,,,,,,-8.270640544,1.1877624,-2.728591283,1.469044131,,,,,1.008888268,4.365267513,,,,8.98232876,0.060761505,,,,,,0.407659136,0.200739719,0.380419454,0.193218559,,,SN Ia,1.072
128071,60123.35741,60131.87771,60128.7185,60132.55961,60133.33193,-18.587104,-19.858701,-19.735811,-19.745343,-19.662845,-7.147771876,0.019904332,-5.024702955,0.331623206,-0.577570677,0.684279502,0.466571246,0.064473263,1.910004243,-0.335408643,2.360752441,0.61096629,0,0.592485341,1.294181853,5.754836682,0.05476517,0.026859015,0.037394119,0.081640842,1.52750316,0.319616908,0.462022776,0.191776782,0.168470286,0.100830964,0.219242154,0.111279919,0.388017766,0.22687707,SN Ia,0.483
128106,60596.0052,60603.17841,60605.3012,60604.9945,60605.3012,-18.347066,-17.765584,-17.811541,-17.84107,-17.945472,-5.267419746,-0.030639691,-1.928908237,1.101305828,0.425293586,0.721860374,1.588445254,0.254436582,2.626234933,-0.278726312,0.33666194,0.436040505,0,0.8340403,0,0.016141485,0.012430545,0.017175208,0.024487183,0.066767018,0.689857546,0.244528034,0.404725893,0.136224743,0.205256573,0.090177293,0.20440604,0.101804713,0.343534238,0.200192406,SN II,0.328
128195,60179.03968,60181.96269,60183.24331,60182.94037,,-18.632809,-18.036438,-17.535475,-17.39981,,-6.717160539,0.080179791,-4.478367168,0.434236392,-0.564595878,0.439326257,0.903049606,-0.003786449,,,1.97540535,8.02157294,0.484232409,0.755684229,,23.15354896,0.52059019,4.134167553,4.538066559,,1.300777869,0.28318198,0.429900393,0.191376455,0.224374994,0.106474632,0.218410153,0.115221944,,,SN II,0.379
128206,60567.00212,60569.47717,60571.45941,60571.70405,60569.1294,-19.484978,-19.77335,-19.678464,-19.53149,-19.174963,-7.580104987,0.17399964,-4.113593545,0.559856735,-0.420340606,0.388924291,1.242910417,0.053894046,1.99547594,-0.540819625,0.776194965,0.368647231,0.270614772,0.363322891,1.275669874,0.017742062,0.010159731,0.009953068,0.013128805,0.035810243,0.503724765,0.265741517,0.204166979,0.149731936,0.109727724,0.080329849,0.115135436,0.083051423,0.244319658,0.182115413,SN Ia,0.385
128300,,59913.54052,59917.8261,59917.23071,59918.48237,,-19.488328,-20.251815,-20.279968,-20.15875,,,-8.859681274,0.333638633,-6.088549416,1.210309558,-1.914819388,1.01896848,0.264943887,0.330936859,,0.690108517,0.667599411,1.239003023,2.212611352,,0.03239113,0.022682571,0.030403691,0.498128162,,,0.881191991,0.26049446,0.341528564,0.150695944,0.323795062,0.154832199,0.621426656,0.378995556,SN Ia,0.895
128357,60557.78349,60562.68051,60563.40074,60562.70702,60558.58154,-18.34358,-19.39478,-19.547524,-19.591992,-19.484513,-7.227037323,0.007073913,-6.083006618,0.427304518,-2.116689572,0.584438637,0.579090206,0.307461834,1.514571866,-0.150481595,2.423858091,1.421509248,1.464496195,3.064074195,1.0997031,5.467441593,0.053747059,0.046837459,0.097121489,0.069968399,1.579702263,0.327841302,0.360925291,0.204263992,0.193084311,0.113265224,0.171870138,0.112094531,0.37116704,0.230002286,SN Ia,0.505
128366,,60331.43006,60333.50638,60336.78283,60333.55579,,-19.164288,-19.884,-19.779617,-19.739722,,,-7.860119912,0.489456079,-4.987480436,0.856776037,-1.172536351,0.846345611,0.699474261,0.141305024,,1.339707253,1.047217618,1.659707491,1.987894185,,0.057560946,0.037024936,0.044269431,0.718229125,,,0.807375631,0.272658664,0.315741667,0.15108031,0.300278419,0.150859056,0.558497905,0.340879067,SN Ia,0.775
128403,59813.70617,59819.64395,59810.66995,59815.85768,59813.50913,-19.97946,-19.592914,-19.830034,-19.368089,-19.047357,-9.226848425,0.275164449,-4.703120201,0.610009307,-0.203760922,0.641985864,0.4553469,0.023405205,2.62326478,-0.580971428,2.79348939,1.83460457,0,0.000148636,1.751650747,0.276304556,0.091426487,0.029581048,0.022085687,0.092207226,0.664170813,0.250487283,0.19773799,0.167288778,0.162465312,0.079368859,0.141622343,0.091851833,0.292718353,0.170703191,SN Ia,0.282
128411,59822.43985,59824.49661,59833.20483,59831.07505,59834.15631,-18.110979,-19.305842,-19.966274,-20.105795,-19.928688,-8.136746783,-0.253892276,-9.490233711,0.273142841,-6.999957718,1.039436629,-2.154595553,1.169096202,0.003132377,0.396415926,3.90516466,1.114880615,1.542425121,2.133538708,2.333969408,9.389117399,0.052017491,0.040970632,0.045384846,0.89378469,2.794169294,0.518117491,0.982323434,0.304595102,0.371097449,0.180171134,0.347642524,0.173701537,0.658129696,0.402198413,SN Ia,0.955
128536,60286.57606,60290.14914,60291.59944,60290.87683,,-17.960833,-17.110782,-17.072115,-17.373126,,-9.770327245,-0.688396032,-4.946595942,0.446693574,-1.34480247,0.515096681,0.539991231,0.148869465,,,0.589676132,2.163155804,2.254524173,3.12758119,,0.025539765,2.869003482,1.034788455,1.290761787,,1.387015201,0.289809392,0.553784043,0.204892609,0.238700961,0.114042209,0.230884882,0.121155072,,,SN II,0.449
128556,59882.68302,59891.7466,59902.1556,59902.1556,,-18.338081,-17.583912,-17.754147,-17.749998,,-7.875840682,-0.092255591,-4.90916602,0.423329287,-1.702599056,0.572577925,0.388820273,0.235478212,,,1.411497007,0,0,0,,0.045300187,0.043954825,0.069516223,0.110545518,,1.436402955,0.313057878,0.546984131,0.209517981,0.242121306,0.117805632,0.235855478,0.124324842,,,SN II,0.487
128674,,,60237.0677,60240.74053,,,,-19.632506,-20.510704,,,,,,-9.146345225,1.257188087,-3.104043124,1.66779163,,,,,1.979357944,2.878941666,,,,0.075288003,0.053370504,,,,,,0.431083562,0.211212069,0.401988901,0.202967286,,,SN Ia,1.15
