g_pk_mag,r_pk_mag,i_pk_mag,z_pk_mag,g_alpha,g_beta,r_alpha,r_beta,i_alpha,i_beta,z_alpha,z_beta,g_err_mag,r_err_mag,i_err_mag,z_err_mag,g_err_alpha,g_err_beta,r_err_alpha,r_err_beta,i_err_alpha,i_err_beta,z_err_alpha,z_err_beta,type
-16.997249,-17.060148,-16.869885,-17.201961,-6.396831745,0.119644839,-2.1879523,0.32881692,0.19458975,0.36900022,1.46657494,-0.1384117,5.928781055,0.03129623,0.05122265,0.06034239,1.166883724,0.262098175,0.41052127,0.17454173,0.21178765,0.09961099,0.20053813,0.10932856,SN II
-17.438022,-17.670789,-17.737622,-17.596151,-6.7666314,0.09679219,-4.009115,0.51547993,-1.1994741,0.50877826,0.513939138,0.163419138,0.05370993,0.04781436,0.05002212,0.226907844,1.36038814,0.30618924,0.51126245,0.20379301,0.22813865,0.11134387,0.231636233,0.121588112,SN II
-9999.0,-9999.0,-19.781748,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9.623050945,1.285337777,-9999.0,-9999.0,-9999.0,-9999.0,0.101838912,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,0.443859617,0.218613614,-9999.0,-9999.0,SN II
-9999.0,-17.732748,-18.089339,-18.17977,-9999.0,-9999.0,-4.1237305,0.52873953,-1.3829953,0.55380454,0.58142846,0.19302302,-9999.0,0.0421782,0.03998849,0.04778828,-9999.0,-9999.0,0.50636896,0.20553714,0.23094335,0.11343759,0.22257125,0.11948766,SN Ibc
-9999.0,-9999.0,-19.727705,-20.218097,-9999.0,-9999.0,-9999.0,-9999.0,-8.493041212,1.209360058,-2.770319615,1.572264439,-9999.0,-9999.0,11.08920837,0.121294821,-9999.0,-9999.0,-9999.0,-9999.0,0.413729128,0.203820829,0.384849277,0.195032797,SN Ia
-20.939766,-9999.0,-9999.0,-20.92619,3.37483742,0.39938845,-9999.0,-9999.0,-9999.0,-9999.0,-2.3976418,2.23162157,0.0279884,-9999.0,-9999.0,0.05195691,1.06651122,0.47045814,-9999.0,-9999.0,-9999.0,-9999.0,0.38279187,0.21398974,TDE
-18.576262,-19.743512,-19.767897,-19.701054,-7.609872533,-0.063089507,-6.0274851,1.17878941,-2.8911486,0.73452456,-0.3625254,0.49834096,5.953464646,0.02093212,0.03106112,0.06163521,1.87671818,0.375509384,0.49517692,0.18462431,0.2453879,0.12619503,0.24415764,0.13324847,SN Ia
-16.574799,-16.720808,-16.717195,-16.883151,-6.743641173,0.037650905,-2.970432496,0.576889177,0.072704526,0.429923952,1.179228981,-0.074529934,0.057957308,0.037830052,0.056776183,0.06467521,1.087592779,0.251933586,0.442830438,0.178458031,0.212184921,0.101275189,0.209523668,0.110876756,SN II
-9999.0,-9999.0,-19.53502,-19.717027,-9999.0,-9999.0,-9999.0,-9999.0,-7.1237137,1.08840245,-2.1868799,1.25257138,-9999.0,-9999.0,0.05320205,0.0606893,-9999.0,-9999.0,-9999.0,-9999.0,0.37576063,0.18194844,0.35239192,0.17709651,SN Ia
-9999.0,-18.217376,-17.744324,-17.70375,-9999.0,-9999.0,-1.827823,0.17582961,1.915532859,0.198500212,2.060372462,-0.489918849,-9999.0,0.03297891,1.903059895,2.566632275,-9999.0,-9999.0,0.33465181,0.14217385,0.191301942,0.088886415,0.190140722,0.101926013,SN Ibc
-17.672807,-17.871527,-17.967278,-18.251259,-4.739255374,0.143746496,1.14827492,0.303489449,0.329651809,0.573660863,1.768890716,-0.113378826,0.363617756,0.028728541,0.036411466,0.036662191,0.813333178,0.275279696,0.255135656,0.149505841,0.207618219,0.100587498,0.192716713,0.106883295,SN II
-18.543717,-19.6092,-19.704954,-19.701112,-10.0,-0.713200383,-6.299886096,0.276237792,-2.612581618,0.56044391,-0.023114365,0.405115966,0.024183251,0.011126585,0.013690841,0.021039274,1.611179013,0.311727206,0.621503933,0.195490073,0.263564777,0.123999887,0.253051835,0.1315615,SN Ia
-9999.0,-19.790732,-20.345687,-20.227232,-9999.0,-9999.0,-8.555989014,0.461239028,-5.592095184,1.057398088,-1.388395768,1.080898246,-9999.0,0.025961866,0.021998729,0.033009066,-9999.0,-9999.0,0.809864624,0.254519222,0.30201337,0.142100308,0.305747914,0.155078287,SN Ia
-17.756907,-19.185768,-20.018953,-19.975092,-7.991814709,-0.16748656,-8.070092793,0.518577815,-5.383369033,0.833198204,-1.30891206,0.910452334,7.967936672,0.042819502,0.022966423,0.032802336,2.359988757,0.451841475,0.830622129,0.27934251,0.324402632,0.149805474,0.307843342,0.152737049,SN Ia
-18.237685,-19.517137,-19.495331,-19.578175,-7.356125165,-0.014462933,-7.1459307,0.12932468,-2.8064812,0.5266458,0.06940628,0.23137608,4.408353639,0.02021527,0.02042909,0.02585294,1.667384053,0.342005336,0.45919136,0.18135846,0.23265981,0.10760945,0.21229148,0.11587175,SN Ia
-9999.0,-18.952454,-20.153942,-20.605961,-9999.0,-9999.0,-9.912317802,0.646415121,-9.914425111,1.293901204,-3.698786191,1.559006119,-9999.0,6.550372325,0.059083427,0.040420154,-9999.0,-9999.0,1.300946886,0.393486705,0.45160282,0.220426655,0.412511724,0.19641035,SN Ia
-16.375174,-16.328493,-16.456601,-9999.0,-3.64849001,0.344034206,-3.483795694,0.628123141,-0.420517526,0.425774089,-9999.0,-9999.0,0.102744296,0.089615637,0.970417285,-9999.0,1.066220824,0.272209374,0.484194189,0.184430231,0.221869416,0.105138195,-9999.0,-9999.0,SN II
-16.08915,-16.028189,-16.324097,-16.37906,-6.245219812,0.137027623,-3.020475014,0.442824841,0.532050716,0.341583562,1.417226798,-0.210642574,5.624432685,0.043830613,0.046035749,0.06449698,1.112594342,0.253663854,0.447639588,0.175297074,0.207027992,0.097147272,0.20352857,0.10805577,ILOT
-18.268514,-19.132613,-19.152619,-19.266674,-5.474271802,0.0598386,-3.192143723,1.224298831,-2.529778815,0.781727057,-0.026274497,0.486384833,0.060587863,0.027663527,0.031222704,0.038712297,1.302052334,0.347559584,0.467092799,0.199039258,0.257767445,0.121399961,0.247864589,0.126469425,SN II
-9999.0,-18.681441,-19.136125,-19.334404,-9999.0,-9999.0,-7.065507639,0.506556045,-3.900481709,0.763329552,-0.739882628,0.595350899,-9999.0,6.698977296,3.79530707,0.084026931,-9999.0,-9999.0,0.73906286,0.25468282,0.294807003,0.143100272,0.277974393,0.142913685,SN Ibc
-18.993426,-19.861057,-19.84139,-19.869239,-8.3281693,-0.0949957,-5.4977575,0.74002348,-2.2023941,0.88161302,0.75217372,0.34517555,0.0305993,0.01468689,0.01539128,0.02410254,1.51255828,0.33535689,0.32200434,0.17250516,0.18929383,0.10526874,0.17012548,0.10686004,SN Ia
-9999.0,-18.928476,-19.246637,-19.153284,-9999.0,-9999.0,-5.887254254,0.47143584,-2.3996729,0.617543875,0.22449859,1.26457625,-9999.0,2.457698451,1.196335974,0.04840246,-9999.0,-9999.0,0.625465982,0.224276959,0.260508417,0.125390158,0.24044216,0.12672816,SN Ia
-9999.0,-18.562286,-19.602478,-20.197873,-9999.0,-9999.0,-9.649004626,0.623540109,-8.9394096,1.21146905,-3.040951,1.56379829,-9999.0,9.967962613,0.05948792,0.05693505,-9999.0,-9999.0,1.197556007,0.369625933,0.42450786,0.20864827,0.39572552,0.19891295,SN Ia
-18.111359,-18.267752,-17.986271,-17.93825,-7.317462869,-0.008010721,-4.849151836,0.390150592,-2.183711577,0.639255967,0.114182286,0.327668618,6.602237495,0.045683504,0.072239359,0.81570409,1.641475814,0.337755795,0.53971191,0.218142384,0.256288651,0.123119954,0.247170286,0.12892805,SN II
-9999.0,-19.655147,-20.394364,-20.602437,-9999.0,-9999.0,-9.403728547,0.606642223,-8.1510114,1.21015234,-2.7529165,1.37131328,-9999.0,4.022029514,0.04755001,0.04654955,-9999.0,-9999.0,1.124087212,0.352208413,0.40261086,0.19519054,0.37627412,0.18677007,SN Ia
-18.816433,-18.748214,-17.648659,-9999.0,-7.718937953,-0.08744359,-6.7809051,0.51634694,-3.778163002,0.751437929,-9999.0,-9999.0,10.36380121,0.06483065,4.159931492,-9999.0,1.985349289,0.392841946,0.68630101,0.25027126,0.29189856,0.141602046,-9999.0,-9999.0,SN II
-17.575294,-17.365912,-17.509123,-17.541742,-6.743934656,0.076791503,-1.5217818,0.34108521,-0.5047869,0.44866136,0.8717434,0.01004156,5.03586831,0.04450709,0.05339886,0.07087067,1.313231508,0.285155379,0.37146645,0.18207675,0.21867953,0.10641196,0.21939099,0.11562351,SN II
-18.766848,-19.663743,-20.248298,-19.886367,-7.928997776,-0.144856905,-8.0870386,0.49396298,-5.1329422,0.77508029,-1.2291883,0.72999624,6.315781007,0.02682248,0.02257984,0.03781207,2.251290605,0.434887983,0.71100962,0.26252006,0.29778619,0.14549818,0.28915675,0.14741957,SN Ia
-18.128099,-17.390687,-17.429887,-17.498957,-6.5714626,-1.0592643,0.71363243,0.52947994,1.05552891,0.50017811,1.76358317,-0.1442322,0.01415224,0.01841226,0.0243147,0.03254437,0.64225301,0.19844661,0.25735687,0.13450572,0.1859413,0.09086486,0.18819003,0.10377633,SN II
-16.57224,-16.6698,-16.651882,-16.813162,-4.757352723,0.21284226,-1.217065183,0.317825384,0.850055804,0.322182631,1.565072546,-0.279467412,0.046292422,0.038129581,0.047140675,0.074392851,0.897213419,0.244462901,0.328604376,0.157659487,0.194264675,0.093381486,0.195759859,0.104389322,SN II
-16.212766,-16.727006,-16.807947,-17.127156,-6.500214007,0.108198827,-0.2832477,0.07200547,0.59760959,0.46975902,1.29453399,-0.1857104,3.938385327,0.04599488,0.05937152,0.37992246,1.204313293,0.268032201,0.33058991,0.1715412,0.2053605,0.10075009,0.2063487,0.10914757,SN II
-16.438744,-17.093983,-17.362341,-17.501552,-6.404008044,0.118988705,-1.269067478,0.288200496,0.851485249,0.388538072,1.729068918,-0.167851159,3.846780197,0.0329579,0.032901094,0.040554332,1.168514445,0.262389692,0.361394295,0.171127165,0.189063993,0.096241084,0.19224646,0.106543458,SN II
-9999.0,-19.442227,-19.964271,-19.68154,-9999.0,-9999.0,-7.619378,0.4730058,-4.8034473,0.75542473,-1.0452393,0.81116427,-9999.0,0.02523441,0.02219217,0.05706141,-9999.0,-9999.0,0.76148807,0.22931786,0.31188212,0.1416252,0.2980054,0.15320643,SN Ia
-9999.0,-16.520969,-17.386877,-17.431345,-9999.0,-9999.0,-4.640219568,0.439202011,-1.028423145,0.477264137,0.690213105,0.085591101,-9999.0,5.581713245,0.093902812,1.433539089,-9999.0,-9999.0,0.533464318,0.199394854,0.232537338,0.110700885,0.225555282,0.118611265,SN Ibc
-9999.0,-17.971381,-18.291835,-18.141278,-9999.0,-9999.0,-2.4679887,0.07348043,0.4936577,0.04353305,2.41015064,-0.2110041,-9999.0,0.06650064,0.04135697,0.03900128,-9999.0,-9999.0,0.42959636,0.17372663,0.19322733,0.09555281,0.17709695,0.10762219,SN II
-9999.0,-19.285378,-20.025909,-20.154204,-9999.0,-9999.0,-8.890520783,0.578048804,-6.994645044,1.037111097,-2.14033741,1.184428566,-9999.0,2.240356618,0.028436889,0.034161465,-9999.0,-9999.0,1.0052911,0.323219597,0.369621668,0.175701017,0.346444554,0.170794994,SN Ia
-9999.0,-18.691011,-19.027949,-19.09597,-9999.0,-9999.0,-6.8420266,0.34299373,-3.0876504,0.50531453,-0.132484,0.38262266,-9999.0,0.02754885,0.02782784,0.03410199,-9999.0,-9999.0,0.5585679,0.21627312,0.25444244,0.12423978,0.23365993,0.12574495,SN Ia
-9999.0,-18.669216,-19.644974,-19.813766,-9999.0,-9999.0,-8.469303603,0.558523383,-6.076260904,1.015759135,-1.732759148,1.059513496,-9999.0,5.090879627,0.056251004,0.065678231,-9999.0,-9999.0,0.928299114,0.303885383,0.348519546,0.167435659,0.327294089,0.166443803,SN Ia
-17.131254,-17.72436,-17.903178,-18.031686,-6.997361645,0.041907413,-5.3036379,0.23436597,-1.3090784,0.50080715,0.54299691,0.13788328,9.002682239,0.04782668,0.08903318,0.1507344,1.442624516,0.30580356,0.54072017,0.19622079,0.23780916,0.11344475,0.2293753,0.12051686,SN Iax
-18.176038,-19.679238,-20.376626,-20.189512,-7.970955139,-0.159330723,-8.0389718,0.45472714,-5.1129682,0.95463039,-1.240831285,0.89708248,7.713515044,0.02302381,0.01552152,0.412203163,2.320681693,0.445734474,0.83047949,0.26692347,0.3246239,0.15341541,0.307423546,0.157970342,SN Ia
-17.944233,-19.490562,-19.691182,-19.726657,-8.8555243,-0.3022311,-6.4786065,0.67234194,-3.5678652,0.83359696,-0.6935252,0.60515764,0.06576668,0.01226053,0.01384936,0.01834065,1.81337997,0.3673128,0.54232891,0.17310292,0.24946018,0.11490535,0.23085299,0.1248852,SN Ia
-9999.0,-19.253875,-19.978546,-19.895354,-9999.0,-9999.0,-8.7879584,0.30717347,-5.9748245,0.95162337,-1.6485619,1.02502501,-9999.0,0.04905747,0.0342,0.04604971,-9999.0,-9999.0,0.89902551,0.28462416,0.34358171,0.16635093,0.32424248,0.16444438,SN Ia
-17.050033,-17.734707,-18.049392,-18.258787,-7.033386829,0.036689974,-4.999711546,0.448552381,-1.599689826,0.489732531,0.532951644,0.179502838,5.397914881,0.033770645,0.033230244,0.036725095,1.462730931,0.309027967,0.544453947,0.197466531,0.230166117,0.110480709,0.221566375,0.117212699,SN Ibc
-9999.0,-18.329728,-19.518541,-20.079341,-9999.0,-9999.0,-9.578144435,0.618338421,-8.6780583,1.23341798,-2.9170704,1.53888944,-9999.0,9.309991597,0.05529292,0.04227729,-9999.0,-9999.0,1.174688204,0.36424645,0.418636,0.20577385,0.3905511,0.1968087,SN Ia
-9999.0,-18.666772,-19.172566,-19.465102,-9999.0,-9999.0,-7.7457804,0.54183592,-4.8982199,0.88108765,-1.1165719,0.86197266,-9999.0,0.04951106,0.04088661,0.04600898,-9999.0,-9999.0,0.82008115,0.2743334,0.31935969,0.15512582,0.30187702,0.1550319,SN II
-17.408417,-17.058656,-17.124402,-17.237192,-4.065779833,0.078882316,0.67770891,0.369982652,2.264225587,0.066847486,2.463637973,-0.429970367,0.046492695,0.020308881,0.025505769,0.032161873,0.514040596,0.237598468,0.211191822,0.130764349,0.16012055,0.080366535,0.168887917,0.093998578,SN II
-21.118061,-21.356813,-9999.0,-21.812854,-10.0,-1.6053063,-10.0,-0.5991754,-9999.0,-9999.0,-7.093677,3.37913925,0.04570512,0.0294096,-9999.0,0.05410703,0.0,0.80419155,0.0,0.47108242,-9999.0,-9999.0,0.62293623,0.31334699,SN II
-19.03939,-19.895002,-19.803904,-19.892333,-7.964338371,-0.007714289,-5.406442368,0.715562318,-1.751503396,0.878384801,0.142544627,0.244102791,0.050262674,0.011557769,0.013131131,0.015263578,1.214715426,0.317054071,0.42810447,0.184306964,0.218317239,0.10580826,0.215412606,0.108933063,SN Ia
-19.140641,-20.225544,-20.274542,-20.212285,-7.572987222,-0.270510054,-6.822177596,0.598341111,-3.616322,0.616900792,-0.439981325,0.639417531,0.037033407,0.015966764,0.018430179,0.032281524,1.350471286,0.339726556,0.461640129,0.160364517,0.233752445,0.1142758,0.227789692,0.13095779,SN Ia
-18.040198,-19.655247,-20.349543,-20.273705,-8.0257226,-0.181394002,-7.9930734,0.66996351,-5.5376426,0.9891899,-1.4579873,0.95136763,7.869894052,0.02408393,0.01931964,0.02634805,2.427865442,0.462363968,0.85675335,0.2590811,0.33440497,0.15498864,0.31609518,0.15827352,SN Ia
-16.636251,-17.140086,-17.346827,-17.383998,-0.7236501,-0.00397,2.1677714,-0.0802627,2.59413482,0.15128422,2.46360638,-0.4558925,0.03292628,0.02003895,0.02124297,0.02823028,0.54721398,0.20767529,0.19718022,0.11396345,0.14380359,0.08322608,0.15833981,0.09563368,SN II
-9999.0,-16.843462,-17.335906,-17.735563,-9999.0,-9999.0,-3.4031835,0.79530277,-0.2572094,0.62315975,1.14415138,0.16181045,-9999.0,0.04826354,0.03778879,0.03856423,-9999.0,-9999.0,0.48352955,0.18052675,0.21956449,0.10166598,0.21315925,0.10973635,SN Ibc
-18.989119,-18.869237,-18.962546,-18.78653,-3.20411049,0.028864804,-0.509969764,0.457697526,-1.04459387,0.251226631,0.352416145,0.407779998,0.034399468,0.026477053,0.038725979,0.041169037,0.866791719,0.329399474,0.342088478,0.191383123,0.221303779,0.113875435,0.222700452,0.125425503,SN II
-9999.0,-9999.0,-19.914399,-20.320242,-9999.0,-9999.0,-9999.0,-9999.0,-9.916400022,1.347600915,-3.461206,1.82862284,-9999.0,-9999.0,14.83334978,0.07427367,-9999.0,-9999.0,-9999.0,-9999.0,0.453060315,0.223754056,0.42129293,0.21342249,SN Ia
-9999.0,-19.003351,-19.958814,-19.996399,-9999.0,-9999.0,-8.639386211,0.406466055,-5.964868945,1.045420616,-1.721517871,0.989140433,-9999.0,0.05216272,0.027841531,0.036055801,-9999.0,-9999.0,0.899866496,0.280809507,0.339707057,0.152890543,0.323629346,0.158560864,SN Ia
-18.277822,-17.445881,-17.689435,-17.818941,-5.213198,0.18862934,0.68405757,0.57399504,1.58190518,0.01866807,2.06251752,-0.3204427,0.03153312,0.01969356,0.02800262,0.03450087,0.49203323,0.22699339,0.23705189,0.144899,0.17050243,0.08846167,0.18100557,0.1004066,SN II
-9999.0,-20.500359,-20.97134,-20.614949,-9999.0,-9999.0,-8.789003857,0.573102461,-6.747196546,1.039802007,-1.98226042,1.243882133,-9999.0,16.70143531,11.21003598,0.187331456,-9999.0,-9999.0,0.985495787,0.318286891,0.366756892,0.179937909,0.343844289,0.173320477,SN Ia
-19.251978,-19.073614,-19.023699,-9999.0,-8.054199678,-0.194757551,-8.163159895,0.542589068,-5.835425783,0.951244051,-9999.0,-9999.0,7.146803586,0.056066048,2.86680971,-9999.0,2.493585273,0.472502462,0.857728718,0.278108933,0.342956585,0.167794653,-9999.0,-9999.0,SN II
-9999.0,-18.123961,-18.429243,-18.511016,-9999.0,-9999.0,-7.8623012,0.47801671,-4.949554,0.86010493,-1.142355037,0.855276778,-9999.0,0.06056753,0.06565022,1.249607816,-9999.0,-9999.0,0.82283123,0.27563885,0.32021987,0.15573947,0.302695501,0.155752504,SN II
-9999.0,-19.236171,-20.017281,-20.656219,-9999.0,-9999.0,-9.491577671,0.612356162,-8.3792446,1.22496243,-2.7074595,1.57940861,-9999.0,6.31372567,0.08342175,0.08291742,-9999.0,-9999.0,1.14867371,0.358079679,0.40941065,0.20109275,0.38115684,0.19326174,SN Ia
-9999.0,-19.037299,-19.983359,-20.243831,-9999.0,-9999.0,-9.403997208,0.606614443,-8.1740224,1.1803339,-2.7772175,1.35925051,-9999.0,3.612817089,0.03518274,0.03600011,-9999.0,-9999.0,1.124067292,0.352208017,0.40307488,0.19409857,0.37633729,0.18761405,SN Ia
-9999.0,-18.42902,-18.739589,-9999.0,-9999.0,-9999.0,-7.300040954,0.800296165,-5.437177685,0.913184991,-9999.0,-9999.0,-9999.0,0.065299497,0.788456878,-9999.0,-9999.0,-9999.0,0.83024458,0.272951984,0.332663762,0.162535006,-9999.0,-9999.0,SN II
-18.529795,-19.84885,-19.893217,-19.897592,-7.628295491,-0.048676979,-5.53943491,0.868413354,-2.736400678,0.789100614,0.243115505,0.632975351,0.03964512,0.015188582,0.016344122,0.019918804,1.553035621,0.356001712,0.456808359,0.176558903,0.214275201,0.101894137,0.196325768,0.104290438,SN Ia
-9999.0,-18.735373,-19.684079,-19.905061,-9999.0,-9999.0,-8.957695649,0.581464856,-7.13764017,1.029410833,-2.257930922,1.145145835,-9999.0,3.56871592,0.050571412,0.056488041,-9999.0,-9999.0,1.01896789,0.326610257,0.374667531,0.180383571,0.351331214,0.176349269,SN Ia
-9999.0,-18.998346,-19.819718,-19.731269,-9999.0,-9999.0,-7.954502202,0.495694429,-5.180457518,0.780563795,-1.159855945,0.914147752,-9999.0,0.038493229,0.022905379,0.034366256,-9999.0,-9999.0,0.814331749,0.266168725,0.31862246,0.14775848,0.301705835,0.149128846,SN Ia
-17.552804,-17.145676,-17.282472,-17.47209,-5.009605048,-0.182984835,1.291250099,0.291486644,2.862980678,0.053335129,2.951395618,-0.382716258,0.014886456,0.020482467,0.024352754,0.029415792,0.530622593,0.210210576,0.232585875,0.134417725,0.148103108,0.082376708,0.158940101,0.092715473,SN II
-9999.0,-9999.0,-19.268904,-20.050698,-9999.0,-9999.0,-9999.0,-9999.0,-8.9137838,1.25364827,-2.9971038,1.63012381,-9999.0,-9999.0,0.08419164,0.07832626,-9999.0,-9999.0,-9999.0,-9999.0,0.4252742,0.20939979,0.39671287,0.20157612,SN Ia
-17.430068,-17.484083,-17.585078,-17.660831,-6.637151925,0.090574412,-0.8975034,0.10680408,0.56833301,0.30301265,1.31968239,-0.0746241,4.174623516,0.03771082,0.04104494,0.05752352,1.263828452,0.277358892,0.32989545,0.17234307,0.19824967,0.10114756,0.20405587,0.11166905,SN II
-9999.0,-17.339369,-17.678103,-18.217363,-9999.0,-9999.0,-4.059398484,0.425420501,-0.431112946,0.426355396,0.901492866,-0.042341746,-9999.0,15.02266892,3.617915488,0.200340308,-9999.0,-9999.0,0.498378876,0.189946049,0.222068243,0.105256726,0.2107633,0.111603297,SN Ibc
-9999.0,-18.878367,-19.832879,-19.825883,-9999.0,-9999.0,-8.366725073,0.482813823,-5.878232689,0.85437813,-1.639713564,0.931064011,-9999.0,0.061951561,0.032225339,0.044661756,-9999.0,-9999.0,0.878386756,0.280913457,0.335590872,0.158030688,0.317334609,0.15923395,SN Ia
-18.479637,-17.998231,-17.861219,-17.657476,-5.9396124,-0.5528929,-3.7500467,0.50390398,-1.5009967,0.65102784,0.39617506,0.23772338,0.02883199,0.03320349,0.05028009,0.09785598,0.7844793,0.27146723,0.44156834,0.17988733,0.23959699,0.1145152,0.23647036,0.12322962,SN II
-17.517826,-17.757561,-17.892184,-18.122321,-6.556289195,0.10047998,-1.41713025,0.293086494,-0.229898846,0.428532913,1.03536487,-0.027579629,6.411182586,0.026066455,0.034488777,0.205361408,1.230134191,0.272015294,0.329883476,0.177717597,0.209380321,0.101395124,0.205731354,0.110561278,SN II
-9999.0,-9999.0,-19.556385,-20.261379,-9999.0,-9999.0,-9999.0,-9999.0,-8.693200439,1.228799989,-2.8958753,1.58072837,-9999.0,-9999.0,8.608775016,0.05048178,-9999.0,-9999.0,-9999.0,-9999.0,0.419211044,0.206602189,0.39113074,0.19839034,SN Ia
-17.687968,-17.459543,-17.515324,-17.537207,-5.6182948,-0.1283952,0.4893623,0.54148537,0.50262143,0.35027627,1.45512027,-0.176849,0.02605166,0.02187721,0.02754443,0.03475881,0.6943416,0.23977813,0.24462175,0.13342855,0.1646716,0.0872025,0.17261181,0.09778017,SN II
-18.020244,-19.269078,-19.828321,-19.607945,-7.873994059,-0.128013682,-7.9529032,0.3487281,-4.6641342,0.75650052,-0.9598539,0.77264771,6.100046818,0.03047403,0.02361221,0.03267913,2.172021215,0.422416513,0.74803959,0.24270127,0.29888201,0.13871252,0.2907474,0.14435253,SN Ia
-19.007912,-19.582918,-19.604235,-19.365562,-6.703243396,0.081880759,-3.785904,0.39762564,-0.3241491,0.36787845,0.84495894,0.0262949,5.028524382,0.11881336,0.02362539,0.02123687,1.294385982,0.282191913,0.26106405,0.18283965,0.19846072,0.08472117,0.17110554,0.10368696,SN Ia
-18.997423,-19.898852,-19.887887,-19.892432,-7.99205839,-0.282511242,-6.111247369,0.575392449,-2.275129695,0.678072781,0.33150788,0.276898628,0.02142517,0.007489768,0.00930304,0.012573446,1.24967433,0.280763777,0.389264297,0.136089771,0.231963323,0.097247,0.185351399,0.099451287,SN Ia
-18.78525,-18.295871,-18.037292,-17.752303,-9.9456144,-1.1255305,-6.1892947,0.45002244,-2.6698442,0.66342267,-0.089330679,0.413102418,0.02736413,0.0409804,0.05047634,0.190566637,1.24402204,0.32551107,0.60816685,0.21569782,0.26648677,0.12797854,0.255424197,0.132879392,SN II
-9999.0,-9999.0,-19.736902,-20.280264,-9999.0,-9999.0,-9999.0,-9999.0,-10.0,1.33744051,-3.498152931,1.844857667,-9999.0,-9999.0,0.09499761,4.428471185,-9999.0,-9999.0,-9999.0,-9999.0,0.0,0.22469157,0.423714794,0.215020376,SN Ia
-9999.0,-19.193429,-20.15499,-20.174918,-9999.0,-9999.0,-8.9588643,0.54184178,-6.8991215,1.14291705,-2.1667337,1.18560647,-9999.0,0.06704371,0.04277669,0.06610832,-9999.0,-9999.0,1.00596307,0.32200927,0.36618783,0.17225487,0.34789843,0.17445426,SN Ia
